# Exported using VGG Image Annotator (http://www.robots.ox.ac.uk/~vgg/software/via)
# Notes:
# - spatial_coordinates of [2,10,20,50,80] denotes a rectangle (shape_id=2) of size 50x80 placed at (10,20)
# - temporal coordinate of [1.349,2.741] denotes a temporal segment from time 1.346 sec. to 2.741 sec.
# - temporal coordinate of [4.633] denotes a still video frame at 4.633 sec.
# - metadata of {""1"":""3""} indicates attribute with id "1" set to an attribute option with id "3"
# SHAPE_ID = {"POINT":1,"RECTANGLE":2,"CIRCLE":3,"ELLIPSE":4,"LINE":5,"POLYLINE":6,"POLYGON":7,"EXTREME_RECTANGLE":8,"EXTREME_CIRCLE":9}
# FLAG_ID = {"RESERVED_FOR_FUTURE":1}
# ATTRIBUTE = {"1":{"aname":"Action","anchor_id":"FILE1_Z0_XY1","type":2,"desc":"","options":{"0":"Playing","1":"Sitting","2":"Walking","3":"Falling","4":"Stand watching"},"default_option_id":""}}
# CSV_HEADER = metadata_id,file_list,flags,temporal_coordinates,spatial_coordinates,metadata
"154_0Pieg1NX","[""IMG_5517_00011.jpg""]",0,"[]","[2,642.59319,770.17845,315.85069,564.79724]","{""1"":""0""}"
"154_EzotxtIJ","[""IMG_5517_00011.jpg""]",0,"[]","[2,972.44733,847.97362,186.70976,482.33432]","{""1"":""4""}"
"155_vYTVqmei","[""IMG_5517_00012.jpg""]",0,"[]","[2,648.817,882.204,353.193,502.561]","{""1"":""0""}"
"155_KuHu0V53","[""IMG_5517_00012.jpg""]",0,"[]","[2,332.96575,902.43111,259.838,494.781]","{""1"":""0""}"
"155_SLoSEZd0","[""IMG_5517_00012.jpg""]",0,"[]","[2,230.276,944.441,147.812,248.946]","{""1"":""0""}"
"156_xKqX7z2o","[""IMG_5517_00013.jpg""]",0,"[]","[2,869.757,945.997,210.049,322.074]","{""1"":""4""}"
"156_3InYl6oT","[""IMG_5517_00013.jpg""]",0,"[]","[2,541.459,1009.789,353.193,392.091]","{""1"":""0""}"
"156_LyZ2NOwa","[""IMG_5517_00013.jpg""]",0,"[]","[2,227.164,894.652,298.736,541.458]","{""1"":""0""}"
"157_eX4MOtfH","[""IMG_5518_00002.jpg""]",0,"[]","[2,612.64163,513.74372,228.42807,364.95969]","{""1"":""0""}"
"157_pudCNp34","[""IMG_5518_00002.jpg""]",0,"[]","[2,960.97258,588.13639,103.274,144.408]","{""1"":""0""}"
"158_E7q81mXO","[""IMG_5518_00003.jpg""]",0,"[]","[2,375.462,504.117,248.557,400.842]","{""1"":""0""}"
"158_l7TCJRVQ","[""IMG_5518_00003.jpg""]",0,"[]","[2,769.30272,587.261,153.161,213.549]","{""1"":""0""}"
"158_BoB1Sgd2","[""IMG_5518_00003.jpg""]",0,"[]","[2,201.29616,582.00938,84.895,150.535]","{""1"":""0""}"
"158_7LD1Ou6S","[""IMG_5518_00003.jpg""]",0,"[]","[2,1613.87376,560.12959,104.149,184.668]","{""1"":""0""}"
"159_dznGDy8A","[""IMG_5518_00004.jpg""]",0,"[]","[2,1723.274,566.256,99.773,157.537]","{""1"":""4""}"
"159_TwZGGmTa","[""IMG_5518_00004.jpg""]",0,"[]","[2,1612.998,576.759,113.777,169.789]","{""1"":""0""}"
"159_fMx5JHG5","[""IMG_5518_00004.jpg""]",0,"[]","[2,785.05716,588.13637,180.291,213.549]","{""1"":""0""}"
"159_jE0X46aX","[""IMG_5518_00004.jpg""]",0,"[]","[2,573.258,527.7468,237.1796,328.201]","{""1"":""0""}"
"159_rQ9LIWm0","[""IMG_5518_00004.jpg""]",0,"[]","[2,196.92078,575.8832,87.52,147.034]","{""1"":""4""}"
"159_KBLmxIGp","[""IMG_5518_00004.jpg""]",0,"[]","[2,92.771,560.13,102.399,162.787]","{""1"":""4""}"
"160_CtiiDhHQ","[""IMG_5518_00005.jpg""]",0,"[]","[2,967.97426,560.13015,243.306,272.188]","{""1"":""0""}"
"160_4qEC2cA7","[""IMG_5518_00005.jpg""]",0,"[]","[2,850.697,561.88,106.775,189.044]","{""1"":""0""}"
"160_Uh3tpQOU","[""IMG_5518_00005.jpg""]",0,"[]","[2,660.778,490.989,188.169,393.841]","{""1"":""0""}"
"160_17rIqMVE","[""IMG_5518_00005.jpg""]",0,"[]","[2,1609.498,569.757,116.402,190.794]","{""1"":""0""}"
"160_kvfzirrM","[""IMG_5518_00005.jpg""]",0,"[]","[2,191.669,562.755,93.647,173.29]","{""1"":""4""}"
"160_o5IgryYx","[""IMG_5518_00005.jpg""]",0,"[]","[2,107.65018,572.38239,86.645,157.537]","{""1"":""4""}"
"161_DojKtupe","[""IMG_5518_00006.jpg""]",0,"[]","[2,1190.276,596.888,195.17,226.678]","{""1"":""0""}"
"161_hI75Xh4K","[""IMG_5518_00006.jpg""]",0,"[]","[2,722.042,516.37,159.287,338.703]","{""1"":""0""}"
"161_5NI5XgaZ","[""IMG_5518_00006.jpg""]",0,"[]","[2,198.67141,578.509,97.147,158.412]","{""1"":""4""}"
"161_D900iheA","[""IMG_5518_00006.jpg""]",0,"[]","[2,116.402,561.005,98.023,159.287]","{""1"":""4""}"
"161_0HSOtQ9n","[""IMG_5518_00006.jpg""]",0,"[]","[2,1617.374,568.006,106.775,181.167]","{""1"":""0""}"
"161_JFeAKQTC","[""IMG_5518_00006.jpg""]",0,"[]","[2,1754.781,581.135,123.404,161.912]","{""1"":""0""}"
"161_EeUuBcCB","[""IMG_5518_00006.jpg""]",0,"[]","[2,935.592,568.006,3.5,7.002]","{}"
"162_fQ3yi420","[""IMG_5518_00007.jpg""]",0,"[]","[2,729.044,525.997,141.783,325.575]","{""1"":""0""}"
"162_TLbwp1KZ","[""IMG_5518_00007.jpg""]",0,"[]","[2,1180.648,584.635,154.036,224.927]","{""1"":""0""}"
"162_rzbJiYTs","[""IMG_5518_00007.jpg""]",0,"[]","[2,1607.747,556.629,140.908,194.295]","{""1"":""0""}"
"162_rYrxmdcF","[""IMG_5518_00007.jpg""]",0,"[]","[2,1000.357,578.509,82.269,152.285]","{""1"":""0""}"
"162_zN76acwx","[""IMG_5518_00007.jpg""]",0,"[]","[2,206.54778,582.00997,62.139,142.658]","{""1"":""4""}"
"162_HIULAXQe","[""IMG_5518_00007.jpg""]",0,"[]","[2,139.157,565.381,89.271,151.41]","{""1"":""4""}"
"163_CMWcay2X","[""IMG_5518_00008.jpg""]",0,"[]","[2,681.783,503.241,161.037,368.461]","{""1"":""0""}"
"163_CeyyJxum","[""IMG_5518_00008.jpg""]",0,"[]","[2,1021.361,561.005,155.786,248.557]","{""1"":""0""}"
"163_WJIsiTXj","[""IMG_5518_00008.jpg""]",0,"[]","[2,853.32216,566.25638,94.522,167.163]","{""1"":""0""}"
"163_IgX07lwk","[""IMG_5518_00008.jpg""]",0,"[]","[2,1605.12138,557.50441,132.156,191.669]","{""1"":""0""}"
"163_EsOrJMjC","[""IMG_5518_00008.jpg""]",0,"[]","[2,203.04656,600.38858,98.898,133.906]","{""1"":""0""}"
"163_hOYsrwvs","[""IMG_5518_00008.jpg""]",0,"[]","[2,105.02462,573.258,104.149,143.533]","{""1"":""4""}"
"164_D3xynKtv","[""IMG_5518_00009.jpg""]",0,"[]","[2,570.63167,492.7392,266.937,357.083]","{""1"":""0""}"
"164_sg5zhRPp","[""IMG_5518_00009.jpg""]",0,"[]","[2,873.45253,555.75397,147.909,242.431]","{""1"":""0""}"
"164_ftmLzwYc","[""IMG_5518_00009.jpg""]",0,"[]","[2,1605.997,592.512,119.027,154.911]","{""1"":""0""}"
"164_pLnyGrei","[""IMG_5518_00009.jpg""]",0,"[]","[2,1795.916,575.883,117.277,167.164]","{""1"":""0""}"
"164_waJpdQtG","[""IMG_5518_00009.jpg""]",0,"[]","[2,105.89922,569.75641,114.65184,152.28573]","{""1"":""4""}"
"164_CUmHXkqr","[""IMG_5518_00009.jpg""]",0,"[]","[2,300.194,592.512,91.897,130.405]","{""1"":""0""}"
"165_UVWrZRRd","[""IMG_5518_00010.jpg""]",0,"[]","[2,530.37313,489.23855,233.679,413.971]","{""1"":""0""}"
"165_0aD75DE6","[""IMG_5518_00010.jpg""]",0,"[]","[2,813.93812,561.8805,140.908,231.928]","{""1"":""0""}"
"165_MF9Dv0W0","[""IMG_5518_00010.jpg""]",0,"[]","[2,990.72939,582.88518,89.271,141.783]","{""1"":""0""}"
"165_pNdVd7pP","[""IMG_5518_00010.jpg""]",0,"[]","[2,1605.12156,565.38076,91.021,182.917]","{""1"":""0""}"
"165_nzzwrpZR","[""IMG_5518_00010.jpg""]",0,"[]","[2,1740.77797,566.25595,80.519,176.791]","{""1"":""0""}"
"166_A3elx1Aa","[""IMG_5518_00011.jpg""]",0,"[]","[2,610.891,501.491,165.414,384.214]","{""1"":""0""}"
"166_4pcO5xzV","[""IMG_5518_00011.jpg""]",0,"[]","[2,808.68739,547.00116,147.909,259.06]","{""1"":""0""}"
"166_GAu1mXzT","[""IMG_5518_00011.jpg""]",0,"[]","[2,992.48,585.511,95.397,147.034]","{""1"":""0""}"
"166_vYMvBbpE","[""IMG_5518_00011.jpg""]",0,"[]","[2,1605.1212,580.25899,112.026,160.162]","{""1"":""0""}"
"166_zfX6fOW5","[""IMG_5518_00011.jpg""]",0,"[]","[2,86.645,575.883,133.906,142.658]","{""1"":""0""}"
"166_JzRzjHjA","[""IMG_5518_00011.jpg""]",0,"[]","[2,296.694,605.64,98.898,108.525]","{""1"":""0""}"
"167_nruJr1b6","[""IMG_5518_00012.jpg""]",0,"[]","[2,981.102,575.008,115.527,170.665]","{""1"":""0""}"
"167_LS2F5ie9","[""IMG_5518_00012.jpg""]",0,"[]","[2,1614.749,564.506,112.901,189.043]","{""1"":""0""}"
"167_L7frkgaF","[""IMG_5518_00012.jpg""]",0,"[]","[2,785.93216,573.25797,144.408,224.052]","{""1"":""0""}"
"167_XlXbwOKZ","[""IMG_5518_00012.jpg""]",0,"[]","[2,552.25312,505.86735,233.67881,383.33849]","{""1"":""0""}"
"168_JVJc9dFP","[""IMG_5518_00013.jpg""]",0,"[]","[2,382.46378,587.26097,265.186,290.567]","{""1"":""0""}"
"168_M087cQX1","[""IMG_5518_00013.jpg""]",0,"[]","[2,699.28699,575.88296,231.053,236.305]","{""1"":""0""}"
"168_TJAnxZDY","[""IMG_5518_00013.jpg""]",0,"[]","[2,982.853,576.759,98.022,185.542]","{""1"":""0""}"
"168_GjYXDhVs","[""IMG_5518_00013.jpg""]",0,"[]","[2,100.64838,590.76157,123.403,158.412]","{""1"":""4""}"
"168_BtkES5ef","[""IMG_5518_00013.jpg""]",0,"[]","[2,1627.002,568.006,126.904,183.793]","{""1"":""0""}"
"179_2nBrbD6C","[""IMG_5520_00002.jpg""]",0,"[]","[2,132.25234,896.20743,765.511,452.771]","{""1"":""3""}"
"180_weCxzXtW","[""IMG_5520_00003.jpg""]",0,"[]","[2,127.58547,874.42442,816.855,490.114]","{""1"":""3""}"
"181_M0gXHS8O","[""IMG_5520_00004.jpg""]",0,"[]","[2,144.7,855.754,711.054,493.225]","{""1"":""3""}"
"182_uOa90RI3","[""IMG_5520_00005.jpg""]",0,"[]","[2,158.703,855.754,714.166,502.56]","{""1"":""3""}"
"183_sbXxJMi2","[""IMG_5520_00006.jpg""]",0,"[]","[2,180.48628,861.97761,670.6,466.774]","{""1"":""3""}"
"184_FmNRmImF","[""IMG_5520_00007.jpg""]",0,"[]","[2,177.37456,838.63884,651.929,510.34]","{""1"":""3""}"
"185_W9Ed3wzO","[""IMG_5520_00008.jpg""]",0,"[]","[2,150.924,847.974,717.277,454.327]","{""1"":""3""}"
"185_W2E3yW3c","[""IMG_5520_00008.jpg""]",0,"[]","[2,924.21354,519.67604,213.16085,318.96253]","{""1"":""0""}"
"186_G96HO658","[""IMG_5520_00009.jpg""]",0,"[]","[2,79.35191,830.85858,882.204,522.788]","{""1"":""3""}"
"187_FnQ98IVt","[""IMG_5520_00010.jpg""]",0,"[]","[2,157.1476,810.63184,686.159,513.452]","{""1"":""3""}"
"188_iPKx8gAP","[""IMG_5520_00011.jpg""]",0,"[]","[2,141.58848,830.85935,665.932,474.554]","{""1"":""3""}"
"189_xSvoEov5","[""IMG_5520_00012.jpg""]",0,"[]","[2,147.81182,830.85866,726.613,452.772]","{""1"":""3""}"
"190_EIt2yfYe","[""IMG_5520_00013.jpg""]",0,"[]","[2,172.707,802.85233,683.047,480.778]","{""1"":""3""}"
"191_97XXszF0","[""IMG_5525(1)_00002.jpg""]",0,"[]","[2,591.63734,336.07794,911.086,552.253]","{""1"":""3""}"
"192_xuRHdXps","[""IMG_5525(1)_00003.jpg""]",0,"[]","[2,670.40522,434.10038,816.564,406.094]","{""1"":""3""}"
"193_h59HOXuN","[""IMG_5525(1)_00004.jpg""]",0,"[]","[2,671.28057,469.10881,806.937,385.964]","{""1"":""3""}"
"194_NIbZvfXF","[""IMG_5525(1)_00005.jpg""]",0,"[]","[2,706.28803,393.84158,860.325,428.849]","{""1"":""3""}"
"195_k6xscw2w","[""IMG_5525(1)_00006.jpg""]",0,"[]","[2,1174.522,528.622,4.376,0.876]","{}"
"195_Yn8UzgXU","[""IMG_5525(1)_00006.jpg""]",0,"[]","[2,848.94621,309.82209,519.871,469.983]","{""1"":""3""}"
"196_m2en5acY","[""IMG_5525(1)_00007.jpg""]",0,"[]","[2,783.30636,432.34998,1097.50401,480.48632]","{""1"":""3""}"
"197_hiVst4oZ","[""IMG_5525(1)_00008.jpg""]",0,"[]","[2,685.28403,458.60652,1214.781,467.358]","{""1"":""3""}"
"198_bwUumR7w","[""IMG_5525(1)_00009.jpg""]",0,"[]","[2,715.91525,462.10695,1112.383,363.209]","{""1"":""3""}"
"199_BWqIceId","[""IMG_5525(1)_00010.jpg""]",0,"[]","[2,721.16658,476.9853,1087.877,385.964]","{""1"":""3""}"
"200_T2EGYzuK","[""IMG_5525(1)_00011.jpg""]",0,"[]","[2,699.28663,447.22872,1089.627,448.979]","{""1"":""3""}"
"201_IoALbrZB","[""IMG_5525(1)_00012.jpg""]",0,"[]","[2,693.16,349.206,1114.133,616.142]","{""1"":""3""}"
"202_cIRyNxx6","[""IMG_5525(1)_00013.jpg""]",0,"[]","[2,733.41984,447.22891,1014.36,354.457]","{""1"":""3""}"
"203_X3DTWfJZ","[""IMG_5525(2)_00002.jpg""]",0,"[]","[2,1007.35815,-23.63067,480.486,815.689]","{""1"":""0""}"
"204_EDO2jBdp","[""IMG_5525(2)_00003.jpg""]",0,"[]","[2,1030.989,25.381,295.818,710.664]","{""1"":""0""}"
"205_thx6acYQ","[""IMG_5525(2)_00004.jpg""]",0,"[]","[2,1050.24357,-23.63012,558.3788,757.05]","{""1"":""0""}"
"206_fNW2HUSg","[""IMG_5525(2)_00005.jpg""]",0,"[]","[2,823.56528,-17.50374,885.705,817.439]","{""1"":""0""}"
"207_GPLafeTe","[""IMG_5525(2)_00006.jpg""]",0,"[]","[2,910.21059,-9.62691,577.634,778.055]","{""1"":""0""}"
"208_EfHaaTQN","[""IMG_5525(2)_00007.jpg""]",0,"[]","[2,673.90555,256.43444,736.04582,612.64174]","{""1"":""3""}"
"209_8Ofsn47X","[""IMG_5525(2)_00008.jpg""]",0,"[]","[2,461.23177,410.47049,900.583,581.134]","{""1"":""3""}"
"210_W5UcxP9P","[""IMG_5525(2)_00009.jpg""]",0,"[]","[2,420.97276,369.33533,920.713,635.397]","{""1"":""3""}"
"211_2nArkFll","[""IMG_5525(2)_00010.jpg""]",0,"[]","[2,400.843,352.707,935.591,641.523]","{""1"":""3""}"
"212_Q0ND1cbC","[""IMG_5525(2)_00011.jpg""]",0,"[]","[2,442.85278,216.17523,893.582,812.188]","{""1"":""3""}"
"213_oNgIMueT","[""IMG_5525(2)_00012.jpg""]",0,"[]","[2,574.13247,258.18466,803.436,601.264]","{""1"":""3""}"
"214_YiHNd4zm","[""IMG_5525(2)_00013.jpg""]",0,"[]","[2,626.64461,325.57536,838.445,528.62217]","{""1"":""3""}"
"215_rjIx8s16","[""MVI_2734_00002.jpg""]",0,"[]","[2,1636.62885,322.0746,378.08781,906.71]","{""1"":""2""}"
"215_4whczAXP","[""MVI_2734_00002.jpg""]",0,"[]","[2,1941.19891,546.12663,311.573,686.159]","{""1"":""2""}"
"216_KjSXrHS9","[""MVI_2734_00003.jpg""]",0,"[]","[2,1486.094,500.61616,351.831,621.394]","{""1"":""2""}"
"216_2cyepfXX","[""MVI_2734_00003.jpg""]",0,"[]","[2,1769.65982,565.38049,276.564,602.14]","{""1"":""2""}"
"217_feyEEtcO","[""MVI_2734_00004.jpg""]",0,"[]","[2,1417.82824,498.86519,271.313,591.637]","{""1"":""2""}"
"218_JvVg8Hy9","[""MVI_2734_00005.jpg""]",0,"[]","[2,1339.06014,547.8769,360.583,498.865]","{""1"":""2""}"
"219_PGf8L0OI","[""MVI_2734_00006.jpg""]",0,"[]","[2,1295.3,567.131,215.3,462.107]","{""1"":""2""}"
"219_I8uMJtjP","[""MVI_2734_00006.jpg""]",0,"[]","[2,1493.09522,607.39084,203.047,435.851]","{""1"":""2""}"
"220_KeovA1ew","[""MVI_2734_00007.jpg""]",0,"[]","[2,1263.793,558.379,206.547,488.363]","{""1"":""2""}"
"220_B0MsuoAb","[""MVI_2734_00007.jpg""]",0,"[]","[2,1419.57891,665.15378,241.556,374.587]","{""1"":""2""}"
"221_nq8eE6ww","[""MVI_2734_00008.jpg""]",0,"[]","[2,1197.277,612.64219,203.047,392.09]","{""1"":""2""}"
"221_ZixPqYFo","[""MVI_2734_00008.jpg""]",0,"[]","[2,1384.57031,666.90416,154.036,334.328]","{""1"":""2""}"
"222_XOf5CZDp","[""MVI_2734_00009.jpg""]",0,"[]","[2,1139.51424,619.64341,218.8,376.337]","{""1"":""2""}"
"222_3z29r558","[""MVI_2734_00009.jpg""]",0,"[]","[2,1318.05552,675.65617,201.296,348.331]","{""1"":""2""}"
"223_owGAEJBI","[""MVI_2734_00010.jpg""]",0,"[]","[2,1125.51054,640.64859,325.575,367.585]","{""1"":""2""}"
"224_wpBXxHUH","[""MVI_2734_00011.jpg""]",0,"[]","[2,1060.74533,633.64659,269.563,360.584]","{""1"":""2""}"
"225_R7ReGTd6","[""MVI_2734_00012.jpg""]",0,"[]","[2,1036.23984,593.387,283.566,388.59]","{""1"":""2""}"
"226_u3CS2veG","[""MVI_2734_00013.jpg""]",0,"[]","[2,988.979,656.402,189.044,283.566]","{""1"":""2""}"
"229_qUij8XD8","[""MVI_2735_00004.jpg""]",0,"[]","[2,2478.57403,259.06044,792.933,1407.325]","{""1"":""2""}"
"230_HKryYXpj","[""MVI_2735_00005.jpg""]",0,"[]","[2,1808.169,483.112,602.139,941.718]","{""1"":""2""}"
"231_rNztKuTM","[""MVI_2735_00006.jpg""]",0,"[]","[2,1403.82463,568.88138,493.615,735.17]","{""1"":""2""}"
"232_oyXuFw67","[""MVI_2735_00007.jpg""]",0,"[]","[2,1178.02316,609.14144,418.346,649.4]","{""1"":""2""}"
"233_ncB1BXB4","[""MVI_2735_00008.jpg""]",0,"[]","[2,1065.99651,673.90565,350.081,558.38]","{""1"":""2""}"
"234_8YuaCxDK","[""MVI_2735_00009.jpg""]",0,"[]","[2,924.21414,726.41811,344.83,469.109]","{""1"":""2""}"
"235_L4Huv4Wa","[""MVI_2735_00010.jpg""]",0,"[]","[2,834.94295,743.92249,274.814,418.347]","{""1"":""2""}"
"236_EbZQBGeT","[""MVI_2735_00011.jpg""]",0,"[]","[2,789.433,792.934,253.808,376.337]","{""1"":""2""}"
"237_adIn9Z3B","[""MVI_2735_00012.jpg""]",0,"[]","[2,736.921,813.938,255.559,336.078]","{""1"":""2""}"
"239_yaxKR4u7","[""MVI_2739_00002.jpg""]",0,"[]","[2,67.391,53.387,350.956,689.66]","{""1"":""2""}"
"239_w84O3s0G","[""MVI_2739_00002.jpg""]",0,"[]","[2,585.511,466.483,0,14.003]","{}"
"240_IaXe6uAr","[""MVI_2739_00003.jpg""]",0,"[]","[2,830.567,610.891,0.875,0]","{}"
"240_XviXdLhw","[""MVI_2739_00003.jpg""]",0,"[]","[2,207.423,9.627,389.465,797.31]","{""1"":""2""}"
"241_YiMeUXpE","[""MVI_2739_00004.jpg""]",0,"[]","[2,482.237,92.771,745.672,913.712]","{""1"":""2""}"
"244_A7HXurnl","[""MVI_2739_00007.jpg""]",0,"[]","[2,55.138,254.684,189.919,321.199]","{""1"":""2""}"
"245_5nehWjIx","[""MVI_2739_00008.jpg""]",0,"[]","[2,73.517,257.31,198.671,311.572]","{""1"":""2""}"
"246_fWRwIfao","[""MVI_2739_00009.jpg""]",0,"[]","[2,107.65,252.934,170.664,327.325]","{""1"":""2""}"
"247_Vmekxjx6","[""MVI_2739_00010.jpg""]",0,"[]","[2,110.276,233.679,224.927,365.835]","{""1"":""2""}"
"248_RpBCABOX","[""MVI_2739_00011.jpg""]",0,"[]","[2,143.53299,203.04737,256.435,407.844]","{""1"":""2""}"
"249_EoXZ1X9m","[""MVI_2739_00012.jpg""]",0,"[]","[2,161.037,175.041,347.456,496.239]","{""1"":""2""}"
"250_NAbfK0MT","[""MVI_2739_00013.jpg""]",0,"[]","[2,184.668,123.404,372.836,558.379]","{""1"":""2""}"
"251_CNlZtbht","[""MVI_2741_00002.jpg""]",0,"[]","[2,714.165,387.715,303.696,577.633]","{""1"":""2""}"
"251_2X5NwS5h","[""MVI_2741_00002.jpg""]",0,"[]","[2,1038.865,417.472,295.819,518.995]","{""1"":""2""}"
"251_0A385vhv","[""MVI_2741_00002.jpg""]",0,"[]","[2,1286.54777,376.33669,309.822,530.373]","{""1"":""2""}"
"252_vAscUHs5","[""MVI_2741_00003.jpg""]",0,"[]","[2,673.906,387.715,315.948,621.394]","{""1"":""2""}"
"252_CTgzkLDZ","[""MVI_2741_00003.jpg""]",0,"[]","[2,1045.867,440.227,509.368,538.249]","{""1"":""2""}"
"253_bMjOBbpw","[""MVI_2741_00004.jpg""]",0,"[]","[2,559.254,361.459,365.835,665.154]","{""1"":""2""}"
"253_yhkyiLIx","[""MVI_2741_00004.jpg""]",0,"[]","[2,981.977,371.961,265.187,552.253]","{""1"":""2""}"
"253_18LIfSpr","[""MVI_2741_00004.jpg""]",0,"[]","[2,1188.52474,350.95589,273.939,537.375]","{""1"":""2""}"
"254_6GHPyXYV","[""MVI_2741_00005.jpg""]",0,"[]","[2,469.984,340.454,411.345,670.405]","{""1"":""2""}"
"254_pAv1JXTV","[""MVI_2741_00005.jpg""]",0,"[]","[2,941.71788,315.07293,366.71,729.91907]","{""1"":""2""}"
"254_lFhtcBfQ","[""MVI_2741_00005.jpg""]",0,"[]","[2,1523.728,499.741,233.679,311.572]","{""1"":""2""}"
"255_BoHjIi9i","[""MVI_2741_00006.jpg""]",0,"[]","[2,429.724,364.959,348.331,679.158]","{""1"":""2""}"
"255_X3XILZ3I","[""MVI_2741_00006.jpg""]",0,"[]","[2,863.825,359.708,250.308,712.415]","{""1"":""2""}"
"255_nhxP25TX","[""MVI_2741_00006.jpg""]",0,"[]","[2,1081.75005,495.365,254.684,525.121]","{""1"":""2""}"
"256_xpMrrGrH","[""MVI_2741_00007.jpg""]",0,"[]","[2,437.60151,395.5912,319.449,656.402]","{""1"":""2""}"
"256_rWYVhzPY","[""MVI_2741_00007.jpg""]",0,"[]","[2,764.05152,390.3402,301.07,624.895]","{""1"":""2""}"
"256_U2NLXwEX","[""MVI_2741_00007.jpg""]",0,"[]","[2,1030.98909,506.74266,245.056,509.368]","{""1"":""2""}"
"257_CfRAhpCu","[""MVI_2741_00008.jpg""]",0,"[]","[2,349.206,322.95,346.58,714.165]","{""1"":""2""}"
"257_iN2tUULb","[""MVI_2741_00008.jpg""]",0,"[]","[2,779.8052,328.20096,470.85931,711.53972]","{""1"":""2""}"
"258_BCa2920w","[""MVI_2741_00009.jpg""]",0,"[]","[2,266.062,298.444,427.974,753.55]","{""1"":""2""}"
"258_V3idOztv","[""MVI_2741_00009.jpg""]",0,"[]","[2,875.20296,311.57178,318.573,730.795]","{""1"":""2""}"
"259_3MpVoZTd","[""MVI_2741_00010.jpg""]",0,"[]","[2,208.29838,217.92518,307.196,847.196]","{""1"":""2""}"
"259_gZQ4eDtp","[""MVI_2741_00010.jpg""]",0,"[]","[2,727.29357,310.6972,483.112,633.646]","{""1"":""2""}"
"260_uqAyuEwr","[""MVI_2741_00011.jpg""]",0,"[]","[2,882.204,327.326,290.567,701.912]","{""1"":""2""}"
"260_XsyShNqH","[""MVI_2741_00011.jpg""]",0,"[]","[2,567.131,403.468,266.937,616.143]","{""1"":""2""}"
"261_1B2iP3OI","[""MVI_2741_00012.jpg""]",0,"[]","[2,766.67756,300.19497,417.472,706.288]","{""1"":""2""}"
"262_in2mv4c7","[""MVI_2741_00013.jpg""]",0,"[]","[2,732.545,294.943,330.826,676.532]","{""1"":""2""}"
"262_rXuLvGBc","[""MVI_2741_00013.jpg""]",0,"[]","[2,239.80556,227.55218,476.11,799.06]","{""1"":""2""}"
"263_MKa2TPpq","[""MVI_2742_00002.jpg""]",0,"[]","[2,297.56873,245.05664,755.29999,740.42148]","{""1"":""1""}"
"263_ykSvwiU6","[""MVI_2742_00002.jpg""]",0,"[]","[2,1089.6273,287.06656,579.384,565.381]","{""1"":""1""}"
"264_wdbqNR2E","[""MVI_2742_00003.jpg""]",0,"[]","[2,224.92665,158.41125,836.694,826.192]","{}"
"264_tYjGRsGn","[""MVI_2742_00003.jpg""]",0,"[]","[2,1079.12431,267.81193,596.889,675.656]","{""1"":""1""}"
"265_LBAKQlMV","[""MVI_2742_00004.jpg""]",0,"[]","[2,830.56708,296.69395,848.94669,614.392]","{""1"":""1""}"
"265_mWNAo3uM","[""MVI_2742_00004.jpg""]",0,"[]","[2,221.426,167.164,689.66,822.69]","{""1"":""1""}"
"266_CMJZkmAx","[""MVI_2742_00005.jpg""]",0,"[]","[2,44.63533,200.42171,901.45862,742.171]","{""1"":""1""}"
"266_VKYdhhyN","[""MVI_2742_00005.jpg""]",0,"[]","[2,1037.11464,359.70811,855.94857,617.01798]","{""1"":""1""}"
"267_pzVnXE32","[""MVI_2742_00006.jpg""]",0,"[]","[2,270.4375,224.05216,643.274,794.684]","{""1"":""1""}"
"267_KkB1dTlS","[""MVI_2742_00006.jpg""]",0,"[]","[2,1030.11359,346.58052,864.7,624.894]","{""1"":""1""}"
"268_7887c2Od","[""MVI_2742_00007.jpg""]",0,"[]","[2,303.69552,226.67697,575.008,740.422]","{""1"":""1""}"
"268_OFmTQQVj","[""MVI_2742_00007.jpg""]",0,"[]","[2,859.44869,342.20459,617.893,563.63]","{""1"":""1""}"
"269_t5roaCxA","[""MVI_2742_00008.jpg""]",0,"[]","[2,91.89627,294.06821,832.31764,720.2916]","{""1"":""1""}"
"269_uqQP6XoI","[""MVI_2742_00008.jpg""]",0,"[]","[2,940.84291,302.82029,677.407,665.154]","{""1"":""1""}"
"269_5CVLI4eb","[""MVI_2742_00008.jpg""]",0,"[]","[2,1752.15532,413.09539,199.546,336.953]","{""1"":""2""}"
"270_zfTvzEzi","[""MVI_2742_00009.jpg""]",0,"[]","[2,1699.64371,427.09878,247.682,343.079]","{""1"":""2""}"
"270_BCirilIK","[""MVI_2742_00009.jpg""]",0,"[]","[2,1018.73581,341.32914,596.013,646.775]","{""1"":""1""}"
"270_yV0Bc4Ss","[""MVI_2742_00009.jpg""]",0,"[]","[2,309.82196,283.56552,649.4,709.789]","{""1"":""1""}"
"271_NSmSoC8z","[""MVI_2742_00010.jpg""]",0,"[]","[2,208.29822,286.19119,726.41853,742.17186]","{""1"":""1""}"
"271_ZJrwM4YD","[""MVI_2742_00010.jpg""]",0,"[]","[2,1007.35852,309.82167,551.377,714.165]","{""1"":""1""}"
